Account,Date,daily_pnl,trades,avg_trade_size_usd,total_volume_usd,win_rate,long_ratio,pnl_per_trade,sentiment
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-04-12,3105.920269,41,550.1919512195121,22557.87,0.5853658536585366,0.0,73.9504825952381,0.0
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-04-13,490.32631200000003,26,601.84,15647.84,0.38461538461538464,0.0,18.16023377777778,
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-04-14,263.769257,7,377.75428571428574,2644.28,0.7142857142857143,0.0,32.971157125,0.0
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-04-16,17.022667,11,768.989090909091,8458.880000000001,0.2727272727272727,0.0,1.4185555833333332,0.0
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-04-17,169.67583499999998,29,456.538275862069,13239.61,0.5172413793103449,0.0,5.655861166666666,0.0
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-04-19,64.128219,2,375.075,750.15,1.0,0.0,21.376073,0.0
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-04-20,12.652267000000005,21,580.8100000000001,12197.01,0.5238095238095238,0.0,0.5751030454545457,0.0
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-04-21,-2.1503300000000003,12,249.97833333333332,2999.74,0.4166666666666667,0.0,-0.16541000000000003,0.0
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-04-22,-282.266207,14,343.8335714285714,4813.67,0.07142857142857142,0.0,-18.817747133333334,
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-04-23,511.720343,45,336.54622222222224,15144.58,0.35555555555555557,0.0,11.124355282608695,1.0
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-04-24,350.896638,24,396.0429166666667,9505.03,0.25,0.0,14.03586552,1.0
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-04-25,0.0,7,392.83714285714285,2749.86,0.0,0.0,0.0,1.0
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-04-26,147.607393,18,288.9161111111111,5200.49,0.2222222222222222,0.0,7.768810157894737,1.0
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-04-27,361.183441,13,370.71153846153845,4819.25,0.6923076923076923,0.0,25.798817214285716,1.0
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-04-28,146.420556,9,360.80111111111114,3247.21,0.8888888888888888,0.0,14.6420556,
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-04-29,30.495403,7,356.9714285714286,2498.8,0.14285714285714285,0.0,3.811925375,1.0
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-05-01,37.385304,7,299.0128571428572,2093.09,0.14285714285714285,0.0,4.673163,
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2024-12-14,0.0,1,24979.8,24979.8,0.0,0.0,0.0,
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2024-12-19,7440.638159,89,5090.390786516854,453044.78,0.4044943820224719,0.0,82.67375732222223,
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2024-12-20,53635.529649,238,9628.82474789916,2291660.29,0.41596638655462187,0.0,224.41644204602508,1.0
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2024-12-27,357.346725,18,7190.583333333333,129430.5,0.5,0.0,18.807722368421054,1.0
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2024-12-30,2227.18659,38,6536.572105263158,248389.74,0.6578947368421053,0.0,57.10734846153846,1.0
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-01-08,0.0,139,5040.074460431654,700570.35,0.0,0.0,0.0,1.0
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-01-09,35352.95374,96,7755.243541666667,744503.38,0.5833333333333334,0.0,364.46344061855666,1.0
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-01-10,2812.7685,27,4195.841481481481,113287.72,1.0,0.0,100.45601785714287,
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-01-12,927.412681,390,830.1821794871795,323771.05,1.0,0.0,2.3718994398976982,1.0
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-01-13,0.0,23,6845.160434782609,157438.69,0.0,0.0,0.0,1.0
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-01-16,13963.52,4,42850.549999999996,171402.19999999998,1.0,0.0,2792.704,
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-01-19,1519.769822,30,3916.7593333333334,117502.78,0.6666666666666666,0.0,49.024832967741936,
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-01-20,-2427.873799,43,2596.646976744186,111655.81999999999,0.0,0.0,-55.17894997727273,
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-02-20,0.0,13,1538.4553846153844,19999.92,0.0,0.0,0.0,
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-02-24,856.4737299999999,41,5876.914634146341,240953.5,0.17073170731707318,0.0,20.392231666666664,
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-02-25,11271.895074,215,5634.781581395349,1211478.04,0.5302325581395348,0.0,52.18469941666667,0.0
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-02-26,22137.551238,50,8442.721599999999,422136.07999999996,1.0,0.0,434.0696321176471,
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-02-27,503.31943,12,8378.118333333334,100537.42,0.3333333333333333,0.0,38.71687923076923,
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-02-28,22299.186495,89,14857.899887640451,1322353.09,0.8089887640449438,0.0,247.76873883333334,
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-03-03,0.0,19,10522.962631578948,199936.29,0.0,0.0,0.0,0.0
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-03-04,0.0,155,5549.306774193548,860142.5499999999,0.0,0.0,0.0,
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-03-06,5109.859504,15,9685.342,145280.13,0.3333333333333333,0.0,319.366219,0.0
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-03-07,0.0,57,1755.7517543859651,100077.85,0.0,0.0,0.0,0.0
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-03-10,0.08712,114,5590.744561403509,637344.88,0.008771929824561403,0.0,0.0007575652173913044,
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-03-11,0.0,84,3216.501666666667,270186.14,0.0,0.0,0.0,
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-03-13,0.0,15,4349.66,65244.9,0.0,0.0,0.0,
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-03-20,4839.59228,195,3233.520923076923,630536.58,0.7743589743589744,0.0,24.691797346938774,
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-03-21,0.0,17,1470.5794117647058,24999.85,0.0,0.0,0.0,0.0
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-03-22,4350.379248,53,1308.6299999999999,69357.39,1.0,0.0,80.56257866666667,0.0
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-03-23,2897.148962,76,3986.6614473684212,302986.27,0.34210526315789475,0.0,37.6253111948052,0.0
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-03-24,48946.705539,185,6360.884432432433,1176763.62,1.0,0.0,263.15433085483875,
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-03-25,30531.101000000002,50,12797.315200000001,639865.76,1.0,0.0,598.6490392156863,
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-03-26,9261.449882,140,4924.3603571428575,689410.4500000001,0.6071428571428571,0.0,65.68404171631207,
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-03-29,314.6728,23,15232.22,350341.06,0.13043478260869565,0.0,13.111366666666667,0.0
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-03-30,5362.529222,21,12161.259047619047,255386.44,1.0,0.0,243.75132827272728,0.0
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-03-31,4750.8109939999995,47,9463.05744680851,444763.7,0.5531914893617021,0.0,98.97522904166665,0.0
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-04-02,444.205198,16,37473.885625,599582.17,0.625,0.0,26.129717529411764,0.0
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-04-03,0.0,60,16666.611,999996.66,0.0,0.0,0.0,0.0
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-04-04,0.0,51,8264.040980392158,421466.09,0.0,0.0,0.0,0.0
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-04-05,31134.240601999998,102,5175.765784313725,527928.11,1.0,0.0,302.27418060194174,0.0
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-04-06,0.0,103,5508.490970873787,567374.5700000001,0.0,0.0,0.0,0.0
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-04-07,13642.628143,189,7781.819788359788,1470763.94,0.21164021164021163,0.0,71.80330601578947,
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-04-08,221.0,3,52275.0,156825.0,0.3333333333333333,0.0,55.25,
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-04-09,107892.62706,290,17935.84644827586,5201395.47,0.4724137931034483,0.0,370.76504144329897,
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-04-10,84856.33534,222,26118.342432432433,5798272.0200000005,0.36036036036036034,0.0,380.5216831390135,0.0
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-04-11,122461.112004,74,24390.13621621622,1804870.08,1.0,0.0,1632.81482672,0.0
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-04-12,0.0,68,16878.26676470588,1147722.14,0.0,0.0,0.0,0.0
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-04-14,21531.8321,76,26925.528815789472,2046340.19,0.7368421052631579,0.0,279.6341831168831,0.0
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-04-15,0.0,51,3354.117450980392,171059.99,0.0,0.0,0.0,0.0
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-04-16,3088.0,1,166444.0,166444.0,1.0,0.0,1544.0,0.0
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-04-17,-110.0,6,28273.666666666668,169642.0,0.0,0.0,-15.714285714285714,0.0
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-04-21,-681.29819,23,30543.59565217391,702502.7,0.0,0.0,-28.38742458333333,0.0
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-04-22,132.0,6,15215.498333333335,91292.99,0.16666666666666666,0.0,18.857142857142858,
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-04-23,2875.230157,121,6709.732727272728,811877.66,0.24793388429752067,0.0,23.56746030327869,1.0
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-04-24,459.24741,23,4407.6721739130435,101376.46,0.9565217391304348,0.0,19.13530875,1.0
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-04-25,0.0,3,63142.666666666664,189428.0,0.0,0.0,0.0,1.0
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-04-26,47.876234000000004,41,6897.073170731707,282780.0,1.0,0.0,1.1399103333333334,1.0
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-04-30,510.0,5,75258.0,376290.0,0.8,0.0,85.0,1.0
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-03-13,0.0,7,857.2571428571428,6000.799999999999,0.0,0.0,0.0,
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-03-14,65.480454,1,6066.28,6066.28,1.0,0.0,32.740227,
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-03-15,338.42832,8,3292.47625,26339.81,0.125,0.0,37.60314666666667,
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-03-16,228.57984,6,4537.276666666667,27223.66,0.16666666666666666,0.0,32.654262857142854,
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-03-17,429.683075,14,6218.810714285714,87063.35,0.2857142857142857,0.0,28.64553833333333,
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-03-18,0.0,12,2833.491666666667,34001.9,0.0,0.0,0.0,
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-03-19,0.0,4,2266.8775,9067.51,0.0,0.0,0.0,
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-03-21,0.0,1,9744.18,9744.18,0.0,0.0,0.0,
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-03-25,1302.916428,7,8159.4742857142855,57116.32,0.8571428571428571,0.0,162.8645535,
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-03-26,20.599193,7,3426.62,23986.34,0.14285714285714285,0.0,2.574899125,
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-03-27,189.192,27,3224.6703703703706,87066.1,0.4444444444444444,0.0,6.756857142857143,
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-03-28,0.0,3,6671.296666666666,20013.89,0.0,0.0,0.0,
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-03-29,883.097404,15,5794.291333333333,86914.37,0.4,0.0,55.19358775,
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-03-31,912.786145,13,3070.2276923076925,39912.96,0.7692307692307693,0.0,65.19901035714285,
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-04-01,0.840939,29,4654.808275862069,134989.44,0.06896551724137931,0.0,0.0280313,
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-04-02,883.760812,37,6072.016756756757,224664.62,0.32432432432432434,0.0,23.25686347368421,
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-04-04,0.0,32,2999.6165625,95987.73,0.0,0.0,0.0,1.0
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-04-05,4444.4983010000005,10,17253.157,172531.56999999998,0.7,0.0,404.04530009090917,
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-04-06,236.33513399999998,16,4263.979375,68223.67,0.25,0.0,13.902066705882351,
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-04-07,0.0,23,2173.397391304348,49988.14,0.0,0.0,0.0,
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-04-08,0.0,28,5827.370357142857,163166.37,0.0,0.0,0.0,
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-04-09,0.0,3,19021.280000000002,57063.840000000004,0.0,0.0,0.0,
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-04-10,5207.443414,41,8578.926097560974,351735.97,0.8780487804878049,0.0,123.98674795238097,
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-04-11,389.743164,16,4775.06,76400.96,0.125,0.0,22.926068470588234,
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-04-12,0.0,21,7138.52761904762,149909.08000000002,0.0,0.0,0.0,
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-04-13,0.0,18,8677.150000000001,156188.7,0.0,0.0,0.0,1.0
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-04-14,-36565.98544,64,9199.4678125,588765.94,0.046875,0.0,-562.553622153846,1.0
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-04-15,0.0,3,16671.31666666667,50013.950000000004,0.0,0.0,0.0,1.0
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-04-19,1946.4454620000001,35,9635.940571428573,337257.92000000004,0.7714285714285715,0.0,54.067929500000005,1.0
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-04-20,0.0,2,5999.795,11999.59,0.0,0.0,0.0,1.0
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-04-22,0.0,9,5332.623333333333,47993.61,0.0,0.0,0.0,1.0
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-04-23,759.2148159999999,54,3567.7494444444446,192658.47,0.5740740740740741,0.0,13.803905745454545,1.0
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-04-24,279.185907,20,7063.762,141275.24,0.3,0.0,13.294566999999999,1.0
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-04-25,0.0,6,11496.523333333333,68979.14,0.0,0.0,0.0,1.0
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-04-27,4281.488139,27,5713.498888888889,154264.47,0.7037037037037037,0.0,152.91029067857144,1.0
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-04-28,0.0,8,3374.92625,26999.41,0.0,0.0,0.0,1.0
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-04-29,526.9338359999999,31,3370.167419354839,104475.19,0.5483870967741935,0.0,16.466682374999998,1.0
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-04-30,0.0,24,5209.114583333333,125018.75,0.0,0.0,0.0,1.0
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-05-01,0.0,14,6216.103571428571,87025.45,0.0,0.0,0.0,
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-05-03,5319.861625,23,12059.708260869564,277373.29,0.6956521739130435,0.0,221.66090104166665,
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-05-04,0.0,6,8999.890000000001,53999.340000000004,0.0,0.0,0.0,1.0
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-05-05,0.0,4,5996.512500000001,23986.050000000003,0.0,0.0,0.0,1.0
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-05-06,968.59038,9,22890.714444444442,206016.43,0.4444444444444444,0.0,96.859038,1.0
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-05-07,656.21704,10,9890.126,98901.26000000001,0.7,0.0,59.65609454545454,1.0
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-05-08,0.0,10,6583.419,65834.19,0.0,0.0,0.0,1.0
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-05-09,1147.595856,25,8679.6232,216990.58,0.44,0.0,44.13830215384615,1.0
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-05-10,2101.741695,22,7131.0,156882.0,0.2727272727272727,0.0,91.38007369565219,1.0
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-05-11,251.604742,9,7027.661111111111,63248.95,1.0,0.0,25.1604742,
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-05-12,0.0,10,4500.464,45004.64,0.0,0.0,0.0,1.0
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-05-13,2136.853859,25,7525.7636,188144.09,0.4,0.0,82.18668688461538,1.0
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-05-14,1150.5233050000002,23,6341.452173913043,145853.4,0.17391304347826086,0.0,47.93847104166667,1.0
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-05-15,948.970582,36,6525.626944444444,234922.57,0.4722222222222222,0.0,25.64785356756757,1.0
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-05-16,214.5898,24,6615.870416666668,158780.89,0.20833333333333334,0.0,8.583592,1.0
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-05-18,3522.3946610000003,25,5052.1256,126303.14,0.64,0.0,135.47671773076925,1.0
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-05-19,0.0,8,3749.76125,29998.09,0.0,0.0,0.0,1.0
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-05-20,0.0,7,4714.771428571429,33003.4,0.0,0.0,0.0,1.0
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-05-21,6017.309216,53,9096.75358490566,482127.94,0.1320754716981132,0.0,111.43165214814815,
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-05-22,0.0,6,7499.215,44995.29,0.0,0.0,0.0,
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-06-07,7329.223137999999,52,15114.859615384614,785972.7,0.5769230769230769,0.0,138.28722901886792,
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-06-08,0.0,7,6428.95,45002.65,0.0,0.0,0.0,1.0
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-06-09,0.0,5,4199.992,20999.96,0.0,0.0,0.0,
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-06-10,0.0,4,6000.075,24000.3,0.0,0.0,0.0,1.0
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-06-11,0.0,21,13143.021904761907,276003.46,0.0,0.0,0.0,1.0
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-06-14,0.0,16,6124.31,97988.96,0.0,0.0,0.0,1.0
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-06-15,2084.433906,38,15581.516578947369,592097.63,0.7631578947368421,0.0,53.44702323076923,1.0
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-06-17,1268.7590360000002,14,18035.112857142856,252491.58,0.2857142857142857,0.0,84.58393573333335,1.0
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-06-18,0.0,7,8999.745714285715,62998.22,0.0,0.0,0.0,1.0
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-06-19,2053.973644,17,11180.089411764706,190061.52,1.0,0.0,114.1096468888889,1.0
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-06-20,0.0,4,7499.34,29997.36,0.0,0.0,0.0,1.0
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-06-21,773.5582039999999,11,6746.9345454545455,74216.28,0.2727272727272727,0.0,64.46318366666667,1.0
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-06-22,0.0,3,6000.07,18000.21,0.0,0.0,0.0,
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-06-24,0.0,21,12000.350952380952,252007.37,0.0,0.0,0.0,
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-06-26,4197.732182,31,11748.220645161291,364194.84,0.6774193548387096,0.0,131.1791306875,
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-06-27,0.0,12,9999.173333333334,119990.08,0.0,0.0,0.0,0.0
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-06-29,1842.738325,17,13148.880588235294,223530.97,0.7647058823529411,0.0,102.3743513888889,0.0
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-06-30,0.0,3,9999.756666666666,29999.27,0.0,0.0,0.0,
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-07-01,1202.488212,13,7476.965384615385,97200.55,0.6923076923076923,0.0,85.89201514285715,
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-07-03,1118.387284,10,10388.008,103880.08,0.4,0.0,101.67157127272726,
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-07-04,0.0,14,18215.87285714286,255022.22,0.0,0.0,0.0,0.0
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-07-05,0.0,20,13514.937,270298.74,0.0,0.0,0.0,0.0
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-07-10,11595.627026,43,15625.97930232558,671917.11,0.7674418604651163,0.0,263.53697786363637,0.0
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-07-11,1876.812082,19,8941.422105263156,169887.02,0.47368421052631576,0.0,93.8406041,0.0
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-07-12,0.0,10,7600.664999999999,76006.65,0.0,0.0,0.0,0.0
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-07-13,2678.839374,13,10668.462307692309,138690.01,1.0,0.0,191.34566957142857,0.0
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-07-14,0.0,7,12000.16142857143,84001.13,0.0,0.0,0.0,0.0
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-07-15,0.0,21,7999.7071428571435,167993.85,0.0,0.0,0.0,
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-07-16,0.0,22,6545.480454545454,144000.57,0.0,0.0,0.0,1.0
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-07-17,0.0,9,18326.035555555558,164934.32,0.0,0.0,0.0,1.0
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-07-18,2569.979964,53,12119.926603773585,642356.11,0.7735849056603774,0.0,47.59222155555556,1.0
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-07-19,2120.091364,16,9132.66875,146122.7,0.6875,0.0,124.71125670588235,1.0
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-07-20,129.66130099999998,9,11097.74111111111,99879.67,0.4444444444444444,0.0,12.966130099999997,1.0
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-07-21,0.0,3,14665.06,43995.18,0.0,0.0,0.0,1.0
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-07-22,2273.29301,21,10728.97,225308.37,0.6190476190476191,0.0,103.33150045454545,1.0
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-07-23,0.0,2,11997.235,23994.47,0.0,0.0,0.0,1.0
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-07-24,0.0,16,1750.721875,28011.55,0.0,0.0,0.0,1.0
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-07-25,0.0,65,7990.4683076923075,519380.44,0.0,0.0,0.0,1.0
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-07-26,0.0,10,15000.965,150009.65,0.0,0.0,0.0,1.0
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-07-27,6400.623656,51,17661.901764705883,900756.99,0.8235294117647058,0.0,123.08891646153846,1.0
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-07-28,0.0,3,10666.563333333334,31999.690000000002,0.0,0.0,0.0,1.0
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-07-30,0.0,6,6001.078333333334,36006.47,0.0,0.0,0.0,1.0
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-07-31,0.0,3,13335.046666666667,40005.14,0.0,0.0,0.0,1.0
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-08-01,0.0,13,11076.539230769231,143995.01,0.0,0.0,0.0,
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-08-02,0.0,36,8221.31,295967.16,0.0,0.0,0.0,1.0
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-08-03,0.0,13,8652.23,112478.98999999999,0.0,0.0,0.0,0.0
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-08-04,-108604.496278,72,12521.542916666665,901551.09,0.0,0.0,-1487.7328257260274,0.0
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-08-05,-4779.219012,17,12572.832941176472,213738.16,0.0,0.0,-265.5121673333333,0.0
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-08-09,11147.900554,12,11003.166666666666,132038.0,0.75,0.0,857.5308118461538,
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-08-11,847.7766200000001,8,5104.981250000001,40839.850000000006,0.5,0.0,94.19740222222224,0.0
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-08-12,858.6705000000001,16,2758.775,44140.4,0.375,0.0,50.51002941176471,0.0
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-08-13,0.0,4,3125.025,12500.1,0.0,0.0,0.0,0.0
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-08-14,2168.9015130000003,9,7185.148888888889,64666.34,0.5555555555555556,0.0,216.8901513,0.0
